TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	R-HSA-6803205	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
TP53 Regulates Transcription of Caspase Activators and Caspases	R-HSA-6803207	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
TP53 Regulates Metabolic Genes	R-HSA-5628897	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
Regulation of TP53 Activity through Methylation	R-HSA-6804760	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	R-HSA-6804116	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	R-HSA-6803204	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
Regulation of TP53 Expression and Degradation	R-HSA-6806003	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
Regulation of TP53 Degradation	R-HSA-6804757	reactome	isPartOf	p53 signaling pathway - Homo sapiens (human)	path:hsa04115	kegg
AMPK inhibits chREBP transcriptional activation activity	R-HSA-163680	reactome	isPartOf	AMP-activated Protein Kinase (AMPK) Signaling	WP1403	wikipathways
Activation of ATR in response to replication stress	R-HSA-176187	reactome	isPartOf	ATR Signaling	WP3875	wikipathways
Acetylcholine Synthesis	WP528	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Aflatoxin B1 metabolism	WP699	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Aflatoxin activation and detoxification	R-HSA-5423646	reactome	isPartOf	Aflatoxin B1 metabolism	WP699	wikipathways
Alanine and aspartate metabolism	WP106	wikipathways	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Alanine and aspartate metabolism	WP106	wikipathways	isPartOf	Amino acid synthesis and interconversion (transamination)	R-HSA-70614	reactome
Alanine and aspartate metabolism	WP106	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Allograft Rejection	WP2328	wikipathways	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
Allograft Rejection	WP2328	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
SOS-mediated signalling	R-HSA-112412	reactome	isPartOf	Alpha 6 Beta 4 signaling pathway	WP244	wikipathways
Alpha 6 Beta 4 signaling pathway	WP244	wikipathways	isPartOf	Signal Transduction	R-HSA-162582	reactome
Metabolism of amino acids and derivatives	R-HSA-71291	reactome	equivalentTo	Amino Acid metabolism	WP3925	wikipathways
Amino Acid metabolism	WP3925	wikipathways	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Amino Acid metabolism	WP3925	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Amino acid conjugation of benzoic acid	WP521	wikipathways	isPartOf	Conjugation of carboxylic acids	R-HSA-159424	reactome
Amino acid conjugation of benzoic acid	WP521	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Amino acid conjugation of benzoic acid	WP521	wikipathways	isPartOf	Amino Acid conjugation	R-HSA-156587	reactome
Binding of TCF/LEF:CTNNB1 to target gene promoters	R-HSA-4411364	reactome	isPartOf	Amplification and Expansion of Oncogenic Pathways as Metastatic Traits	WP3678	wikipathways
Apoptosis	R-HSA-109581	reactome	equivalentTo	Apoptosis	WP254	wikipathways
Dimerization of procaspase-8	R-HSA-69416	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Cytochrome c-mediated apoptotic response	R-HSA-111461	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Release of apoptotic factors from the mitochondria	R-HSA-111457	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
FasL/ CD95L signaling	R-HSA-75157	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Formation of apoptosome	R-HSA-111458	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Caspase activation via extrinsic apoptotic signalling pathway	R-HSA-5357769	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
TP53 Regulates Transcription of Caspase Activators and Caspases	R-HSA-6803207	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
CASP8 activity is inhibited	R-HSA-5218900	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Apoptotic factor-mediated response	R-HSA-111471	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Activation, translocation and oligomerization of BAX	R-HSA-114294	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Activation and oligomerization of BAK protein	R-HSA-111452	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	R-HSA-111453	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Apoptosis Modulation and Signaling	WP1772	wikipathways	isPartOf	Apoptosis	R-HSA-109581	reactome
Activation of caspases through apoptosome-mediated cleavage	R-HSA-111459	reactome	isPartOf	Apoptosis Modulation and Signaling	WP1772	wikipathways
Apoptosis Modulation by HSP70	WP384	wikipathways	isPartOf	Apoptotic factor-mediated response	R-HSA-111471	reactome
Apoptosis Modulation by HSP70	WP384	wikipathways	isPartOf	Apoptosis	R-HSA-109581	reactome
Apoptosis Modulation by HSP70	WP384	wikipathways	isPartOf	Programmed Cell Death	R-HSA-5357801	reactome
Arachidonate Epoxygenase / Epoxide Hydrolase	WP678	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Arachidonate Epoxygenase / Epoxide Hydrolase	WP678	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Arachidonate Epoxygenase / Epoxide Hydrolase	WP678	wikipathways	isPartOf	Biological oxidations	R-HSA-211859	reactome
Arachidonate Epoxygenase / Epoxide Hydrolase	WP678	wikipathways	isPartOf	Fatty acid metabolism	R-HSA-8978868	reactome
Arachidonate Epoxygenase / Epoxide Hydrolase	WP678	wikipathways	isPartOf	Arachidonic acid metabolism	R-HSA-2142753	reactome
Aryl hydrocarbon receptor signalling	R-HSA-8937144	reactome	equivalentTo	Aryl Hydrocarbon Receptor	WP2586	wikipathways
Aryl hydrocarbon receptor signalling	R-HSA-8937144	reactome	equivalentTo	Aryl Hydrocarbon Receptor Pathway	WP2873	wikipathways
Arylamine metabolism	WP694	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Signaling by the B Cell Receptor (BCR)	R-HSA-983705	reactome	equivalentTo	B Cell Receptor Signaling Pathway	WP23	wikipathways
B Cell Receptor Signaling Pathway	WP23	wikipathways	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
B Cell Receptor Signaling Pathway	WP23	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
BDNF-TrkB Signaling	WP3676	wikipathways	isPartOf	Signal Transduction	R-HSA-162582	reactome
Benzene metabolism	WP3891	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Benzo(a)pyrene metabolism	WP696	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Metabolism of serotonin	R-HSA-380612	reactome	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
GABA synthesis	R-HSA-888568	reactome	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
Serotonin and melatonin biosynthesis	R-HSA-209931	reactome	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
GABA synthesis, release, reuptake and degradation	R-HSA-888590	reactome	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
Catecholamine biosynthesis	R-HSA-209905	reactome	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
Biogenic Amine Synthesis	WP550	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Biosynthesis and regeneration of tetrahydrobiopterin (BH4) and catabolism of phenylalanine, including diseases	WP4156	wikipathways	isPartOf	Metabolism of cofactors	R-HSA-8978934	reactome
Biosynthesis and regeneration of tetrahydrobiopterin (BH4) and catabolism of phenylalanine, including diseases	WP4156	wikipathways	isPartOf	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	R-HSA-1474151	reactome
Biosynthesis and regeneration of tetrahydrobiopterin (BH4) and catabolism of phenylalanine, including diseases	WP4156	wikipathways	isPartOf	Metabolism of vitamins and cofactors	R-HSA-196854	reactome
Biosynthesis and regeneration of tetrahydrobiopterin (BH4) and catabolism of phenylalanine, including diseases	WP4156	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Extrinsic Pathway of Fibrin Clot Formation	R-HSA-140834	reactome	isPartOf	Blood Clotting Cascade	WP272	wikipathways
Dissolution of Fibrin Clot	R-HSA-75205	reactome	isPartOf	Blood Clotting Cascade	WP272	wikipathways
Blood Clotting Cascade	WP272	wikipathways	isPartOf	Hemostasis	R-HSA-109582	reactome
Formation of Fibrin Clot (Clotting Cascade)	R-HSA-140877	reactome	isPartOf	Blood Clotting Cascade	WP272	wikipathways
Signaling by BMP	R-HSA-201451	reactome	equivalentTo	Bone Morphogenic Protein (BMP) Signalling and Regulation	WP1425	wikipathways
Butyrate-induced histone acetylation	WP2366	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Caffeine and Theobromine metabolism	WP3633	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2	R-HSA-211957	reactome	isPartOf	Caffeine and Theobromine metabolism	WP3633	wikipathways
Caffeine and Theobromine metabolism	WP3633	wikipathways	isPartOf	Xenobiotics	R-HSA-211981	reactome
Muscarinic acetylcholine receptors	R-HSA-390648	reactome	isPartOf	Calcium Regulation in the Cardiac Cell	WP536	wikipathways
Transport of connexins along the secretory pathway	R-HSA-190827	reactome	isPartOf	Calcium Regulation in the Cardiac Cell	WP536	wikipathways
Cannabinoid receptor signaling	WP3869	wikipathways	isPartOf	Signal Transduction	R-HSA-162582	reactome
Signaling by NOTCH	R-HSA-157118	reactome	equivalentTo	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Signaling by NOTCH3	R-HSA-9012852	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
NOTCH2 Activation and Transmission of Signal to the Nucleus	R-HSA-2979096	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Signaling by NOTCH4	R-HSA-9013694	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Notch-HLH transcription pathway	R-HSA-350054	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Canonical  and Non-canonical Notch signaling	WP3845	wikipathways	isPartOf	Signal Transduction	R-HSA-162582	reactome
Signaling by NOTCH1	R-HSA-1980143	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	R-HSA-2660825	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Activated NOTCH1 Transmits Signal to the Nucleus	R-HSA-2122948	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Signaling by NOTCH	R-HSA-157118	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
NOTCH3 Intracellular Domain Regulates Transcription	R-HSA-9013508	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Signaling by NOTCH2	R-HSA-1980145	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Pre-NOTCH Processing in the Endoplasmic Reticulum	R-HSA-1912399	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Defective LFNG causes SCDO3	R-HSA-5083630	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
RUNX3 regulates NOTCH signaling	R-HSA-8941856	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	R-HSA-2660826	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
NOTCH3 Activation and Transmission of Signal to the Nucleus	R-HSA-9013507	reactome	isPartOf	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Signaling by TGF-beta Receptor Complex	R-HSA-170834	reactome	equivalentTo	Canonical and Non-Canonical TGF-B signaling	WP3874	wikipathways
Signaling by TGF-beta Receptor Complex in Cancer	R-HSA-3304351	reactome	isPartOf	Canonical and Non-Canonical TGF-B signaling	WP3874	wikipathways
Cell Cycle	R-HSA-1640170	reactome	equivalentTo	Cell Cycle	WP179	wikipathways
Chemokine receptors bind chemokines	R-HSA-380108	reactome	isPartOf	Chemokine signaling pathway	WP3929	wikipathways
Cholesterol biosynthesis	R-HSA-191273	reactome	equivalentTo	Cholesterol Biosynthesis	WP197	wikipathways
Cholesterol Biosynthesis	WP197	wikipathways	isPartOf	Metabolism of lipids	R-HSA-556833	reactome
Cholesterol Biosynthesis	WP197	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Cholesterol biosynthesis via desmosterol	R-HSA-6807047	reactome	isPartOf	Cholesterol Biosynthesis	WP197	wikipathways
Cholesterol Biosynthesis	WP197	wikipathways	isPartOf	Metabolism of steroids	R-HSA-8957322	reactome
Cholesterol biosynthesis via lathosterol	R-HSA-6807062	reactome	isPartOf	Cholesterol Biosynthesis	WP197	wikipathways
SMAD2/3 MH2 Domain Mutants in Cancer	R-HSA-3315487	reactome	isPartOf	Chromosomal and microsatellite instability in colorectal cancer	WP4216	wikipathways
SMAD4 MH2 Domain Mutants in Cancer	R-HSA-3311021	reactome	isPartOf	Chromosomal and microsatellite instability in colorectal cancer	WP4216	wikipathways
Loss of Function of SMAD4 in Cancer	R-HSA-3304347	reactome	isPartOf	Chromosomal and microsatellite instability in colorectal cancer	WP4216	wikipathways
Cocaine metabolism	WP2826	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Codeine and Morphine Metabolism	WP1604	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Colchicine Metabolic Pathway	WP2536	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Complement cascade	R-HSA-166658	reactome	equivalentTo	Complement Activation	WP545	wikipathways
Regulation of Complement cascade	R-HSA-977606	reactome	isPartOf	Complement Activation	WP545	wikipathways
Activation of C3 and C5	R-HSA-174577	reactome	isPartOf	Complement Activation	WP545	wikipathways
Terminal pathway of complement	R-HSA-166665	reactome	isPartOf	Complement Activation	WP545	wikipathways
Initial triggering of complement	R-HSA-166663	reactome	isPartOf	Complement Activation	WP545	wikipathways
Lectin pathway of complement activation	R-HSA-166662	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Platelet activation, signaling and aggregation	R-HSA-76002	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Regulation of Complement cascade	R-HSA-977606	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Activation of C3 and C5	R-HSA-174577	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Intrinsic Pathway of Fibrin Clot Formation	R-HSA-140837	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Extrinsic Pathway of Fibrin Clot Formation	R-HSA-140834	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Terminal pathway of complement	R-HSA-166665	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Hemostasis	R-HSA-109582	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Common Pathway of Fibrin Clot Formation	R-HSA-140875	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Immune System	R-HSA-168256	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Formation of Fibrin Clot (Clotting Cascade)	R-HSA-140877	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Dissolution of Fibrin Clot	R-HSA-75205	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Alternative complement activation	R-HSA-173736	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Complement cascade	R-HSA-166658	reactome	isPartOf	Complement and Coagulation Cascades	WP558	wikipathways
Composition of Lipid Particles	WP3601	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Copper homeostasis	WP3286	wikipathways	isPartOf	Cell redox homeostasis	R-HSA-1222541	reactome
Cori Cycle	WP1946	wikipathways	isPartOf	Metabolism	R-HSA-1430728	reactome
Cori Cycle	WP1946	wikipathways	isPartOf	Glucose metabolism	R-HSA-70326	reactome
Cori Cycle	WP1946	wikipathways	isPartOf	Metabolism of carbohydrates	R-HSA-71387	reactome
Corticotropin-releasing hormone signaling pathway	WP2355	wikipathways	isPartOf	Glucocorticoid biosynthesis	R-HSA-194002	reactome
Cytokine Signaling in Immune system	R-HSA-1280215	reactome	equivalentTo	Cytokines and Inflammatory Response	WP530	wikipathways
Interleukin-1 processing	R-HSA-448706	reactome	isPartOf	Cytokines and Inflammatory Response	WP530	wikipathways
Interleukin-4 and Interleukin-13 signaling	R-HSA-6785807	reactome	isPartOf	Cytokines and Inflammatory Response	WP530	wikipathways
Signaling by Interleukins	R-HSA-449147	reactome	isPartOf	Cytokines and Inflammatory Response	WP530	wikipathways
Cytokines and Inflammatory Response	WP530	wikipathways	isPartOf	Immune System	R-HSA-168256	reactome
Cytosine methylation	WP3585	wikipathways	isPartOf	DNA methylation	R-HSA-5334118	reactome
Cytosine methylation	WP3585	wikipathways	isPartOf	Methylation	R-HSA-156581	reactome
p53-Dependent G1 DNA Damage Response	R-HSA-69563	reactome	isPartOf	DNA Damage Response	WP707	wikipathways
DNA Damage Bypass	R-HSA-73893	reactome	isPartOf	DNA Damage Response	WP707	wikipathways
p53-Independent DNA Damage Response	R-HSA-69610	reactome	isPartOf	DNA Damage Response	WP707	wikipathways
G1/S DNA Damage Checkpoints	R-HSA-69615	reactome	isPartOf	DNA Damage Response	WP707	wikipathways
DNA Damage Reversal	R-HSA-73942	reactome	isPartOf	DNA Damage Response	WP707	wikipathways
SOS-mediated signalling	R-HSA-112412	reactome	isPartOf	DNA Damage Response (only ATM dependent)	WP710	wikipathways
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM	WP3959	wikipathways	isPartOf	DNA Repair	R-HSA-73894	reactome
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM	WP3959	wikipathways	isPartOf	DNA Double Strand Break Response	R-HSA-5693606	reactome
DNA IR-damage and cellular response via ATR	WP4016	wikipathways	isPartOf	Sensing of DNA Double Strand Breaks	R-HSA-5693548	reactome
DNA IR-damage and cellular response via ATR	WP4016	wikipathways	isPartOf	DNA Repair	R-HSA-73894	reactome
